idx,n_centers,rot633,rot589,rot355,rot589_sign,rot589_abs,rot633_sign,rot633_abs,rot355_sign,rot355_abs,point_group,is_point_group_chiral
011581,1,45.45,54.89,-12.74,1.0,54.89,1.0,45.45,-1.0,12.74,C1,True
016905,3,-9.63,-11.37,-42.02,-1.0,11.37,-1.0,9.63,-1.0,42.02,C1,True
064461,1,-56.33,-67.99,-560.97,-1.0,67.99,-1.0,56.33,-1.0,560.97,C1,True
048138,1,-46.71,-49.67,151.6,-1.0,49.67,-1.0,46.71,1.0,151.6,C1,True
025972,0,-0.01,-0.01,-0.04,-1.0,0.01,-1.0,0.01,-1.0,0.04,Cs,False
010729,2,-1.15,-1.82,-29.14,-1.0,1.82,-1.0,1.15,-1.0,29.14,C1,True
003624,5,8.64,10.3,41.14,1.0,10.3,1.0,8.64,1.0,41.14,C1,True
056889,1,-54.7,-63.66,-196.84,-1.0,63.66,-1.0,54.7,-1.0,196.84,C1,True
032269,0,-137.88,-161.09,-491.67,-1.0,161.09,-1.0,137.88,-1.0,491.67,C1,True
052133,0,187.84,221.47,844.25,1.0,221.47,1.0,187.84,1.0,844.25,C1,True
038902,4,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs,False
100871,2,-37.65,-43.69,-129.88,-1.0,43.69,-1.0,37.65,-1.0,129.88,C1,True
082725,5,-97.36,-114.55,-347.47,-1.0,114.55,-1.0,97.36,-1.0,347.47,C1,True
030473,0,9.58,11.76,86.44,1.0,11.76,1.0,9.58,1.0,86.44,C1,True
047243,0,-283.68,-340.89,-1814.51,-1.0,340.89,-1.0,283.68,-1.0,1814.51,C1,True
052329,1,-181.36,-211.62,-684.17,-1.0,211.62,-1.0,181.36,-1.0,684.17,C1,True
125866,2,1.33,3.37,108.89,1.0,3.37,1.0,1.33,1.0,108.89,C1,True
082994,5,-47.26,-55.56,-194.86,-1.0,55.56,-1.0,47.26,-1.0,194.86,C1,True
093758,1,10.94,18.5,1435.93,1.0,18.5,1.0,10.94,1.0,1435.93,C1,True
009893,0,-83.06,-97.27,-330.14,-1.0,97.27,-1.0,83.06,-1.0,330.14,C1,True
027735,0,16.85,21.19,271.1,1.0,21.19,1.0,16.85,1.0,271.1,C1,True
021666,0,20.97,24.49,87.24,1.0,24.49,1.0,20.97,1.0,87.24,C1,True
023472,2,-120.87,-141.76,-503.48,-1.0,141.76,-1.0,120.87,-1.0,503.48,C1,True
122320,2,-28.11,-32.99,-114.63,-1.0,32.99,-1.0,28.11,-1.0,114.63,C1,True
016541,2,-0.45,-2.48,-128.0,-1.0,2.48,-1.0,0.45,-1.0,128.0,C1,True
116637,0,195.06,229.12,818.09,1.0,229.12,1.0,195.06,1.0,818.09,C1,True
103980,3,-92.87,-108.53,-358.12,-1.0,108.53,-1.0,92.87,-1.0,358.12,C1,True
074111,2,-151.82,-194.47,-2924.1,-1.0,194.47,-1.0,151.82,-1.0,2924.1,C1,True
095670,0,-307.89,-367.27,-1704.22,-1.0,367.27,-1.0,307.89,-1.0,1704.22,C1,True
059491,2,112.87,131.43,410.7,1.0,131.43,1.0,112.87,1.0,410.7,C1,True
013894,3,-62.63,-73.09,-235.25,-1.0,73.09,-1.0,62.63,-1.0,235.25,C1,True
015377,2,-378.08,-456.63,-3053.97,-1.0,456.63,-1.0,378.08,-1.0,3053.97,C1,True
030383,0,-114.23,-147.4,6085.77,-1.0,147.4,-1.0,114.23,1.0,6085.77,C1,True
023777,0,-0.02,-0.03,-0.08,-1.0,0.03,-1.0,0.02,-1.0,0.08,Cs,False
040599,5,68.95,80.54,262.68,1.0,80.54,1.0,68.95,1.0,262.68,C1,True
034443,4,-0.16,-0.19,-0.71,-1.0,0.19,-1.0,0.16,-1.0,0.71,Cs,False
026979,0,79.83,93.01,294.24,1.0,93.01,1.0,79.83,1.0,294.24,C1,True
132820,0,-0.01,-0.01,-0.05,-1.0,0.01,-1.0,0.01,-1.0,0.05,C2v,False
051366,5,-83.78,-104.06,-950.69,-1.0,104.06,-1.0,83.78,-1.0,950.69,C1,True
101175,4,6.53,7.72,29.75,1.0,7.72,1.0,6.53,1.0,29.75,C1,True
075030,2,255.46,303.42,1317.5,1.0,303.42,1.0,255.46,1.0,1317.5,C1,True
105658,2,-99.44,-115.64,-353.54,-1.0,115.64,-1.0,99.44,-1.0,353.54,C1,True
073563,4,8.06,9.43,31.5,1.0,9.43,1.0,8.06,1.0,31.5,C1,True
051585,2,210.53,256.76,1936.53,1.0,256.76,1.0,210.53,1.0,1936.53,C1,True
090409,3,-88.07,-103.04,-347.16,-1.0,103.04,-1.0,88.07,-1.0,347.16,C1,True
018492,3,0.7,0.17,-28.69,1.0,0.17,1.0,0.7,-1.0,28.69,C1,True
055776,2,49.19,58.49,251.07,1.0,58.49,1.0,49.19,1.0,251.07,C1,True
045498,4,-37.32,-43.1,-115.14,-1.0,43.1,-1.0,37.32,-1.0,115.14,C1,True
046438,2,-55.97,-63.08,-70.84,-1.0,63.08,-1.0,55.97,-1.0,70.84,C1,True
090339,2,97.42,113.94,389.34,1.0,113.94,1.0,97.42,1.0,389.34,C1,True
120331,3,7.45,8.76,31.04,1.0,8.76,1.0,7.45,1.0,31.04,C1,True
011063,2,-63.95,-74.84,-250.27,-1.0,74.84,-1.0,63.95,-1.0,250.27,C1,True
120443,0,49.45,57.5,175.89,1.0,57.5,1.0,49.45,1.0,175.89,C1,True
110877,4,-173.96,-202.97,-651.33,-1.0,202.97,-1.0,173.96,-1.0,651.33,C1,True
021830,0,0.3,0.35,1.09,1.0,0.35,1.0,0.3,1.0,1.09,Cs,False
015829,1,-41.36,-48.26,-155.49,-1.0,48.26,-1.0,41.36,-1.0,155.49,C1,True
070168,2,-412.29,-501.89,-4382.06,-1.0,501.89,-1.0,412.29,-1.0,4382.06,C1,True
091162,2,-204.08,-244.59,-1337.5,-1.0,244.59,-1.0,204.08,-1.0,1337.5,C1,True
046444,2,75.83,108.17,2718.63,1.0,108.17,1.0,75.83,1.0,2718.63,C1,True
052622,1,-16.62,-19.09,-46.31,-1.0,19.09,-1.0,16.62,-1.0,46.31,C1,True
108477,3,53.52,62.68,212.8,1.0,62.68,1.0,53.52,1.0,212.8,C1,True
068734,4,-244.22,-287.71,-1076.15,-1.0,287.71,-1.0,244.22,-1.0,1076.15,C1,True
121522,0,4.41,5.37,34.42,1.0,5.37,1.0,4.41,1.0,34.42,C1,True
004699,0,-0.02,-0.02,-0.06,-1.0,0.02,-1.0,0.02,-1.0,0.06,Cs,False
002874,0,0.25,0.29,1.26,1.0,0.29,1.0,0.25,1.0,1.26,Cs,False
109105,0,0.38,0.37,43.79,1.0,0.37,1.0,0.38,1.0,43.79,Cs,False
124128,0,42.24,50.66,263.64,1.0,50.66,1.0,42.24,1.0,263.64,C1,True
092132,5,-29.04,-33.46,-89.69,-1.0,33.46,-1.0,29.04,-1.0,89.69,C1,True
021098,0,0.06,0.07,0.8,1.0,0.07,1.0,0.06,1.0,0.8,Cs,False
104470,3,-127.85,-152.9,-846.82,-1.0,152.9,-1.0,127.85,-1.0,846.82,C1,True
074363,1,-1.03,-2.28,-58.13,-1.0,2.28,-1.0,1.03,-1.0,58.13,C1,True
098663,0,-0.08,-0.1,-0.26,-1.0,0.1,-1.0,0.08,-1.0,0.26,Cs,False
038499,4,60.82,71.03,231.03,1.0,71.03,1.0,60.82,1.0,231.03,C1,True
112287,3,-20.93,-25.11,-151.92,-1.0,25.11,-1.0,20.93,-1.0,151.92,C1,True
019046,4,-1306.94,-1583.05,-9994.83,-1.0,1583.05,-1.0,1306.94,-1.0,9994.83,C1,True
044057,2,-27.53,-32.14,-103.33,-1.0,32.14,-1.0,27.53,-1.0,103.33,C1,True
114035,4,-27.4,-31.9,-99.55,-1.0,31.9,-1.0,27.4,-1.0,99.55,C1,True
105167,2,-207.25,-243.34,-771.13,-1.0,243.34,-1.0,207.25,-1.0,771.13,C1,True
004368,0,-33.05,-40.3,-283.02,-1.0,40.3,-1.0,33.05,-1.0,283.02,C1,True
010603,1,77.78,90.64,286.0,1.0,90.64,1.0,77.78,1.0,286.0,C1,True
129217,0,169.8,209.47,3726.76,1.0,209.47,1.0,169.8,1.0,3726.76,C1,True
093257,2,55.14,65.26,263.64,1.0,65.26,1.0,55.14,1.0,263.64,C1,True
048862,4,0.01,0.0,-1.63,0.0,0.0,1.0,0.01,-1.0,1.63,C1,True
098617,3,0.01,0.01,0.11,1.0,0.01,1.0,0.01,1.0,0.11,Cs,False
009546,2,37.73,43.55,118.69,1.0,43.55,1.0,37.73,1.0,118.69,C1,True
068173,2,-14.4,-18.07,-159.45,-1.0,18.07,-1.0,14.4,-1.0,159.45,C1,True
061047,2,-46.97,-57.84,-385.16,-1.0,57.84,-1.0,46.97,-1.0,385.16,C1,True
075968,0,0.01,0.02,0.05,1.0,0.02,1.0,0.01,1.0,0.05,Cs,False
123359,0,-0.54,-0.63,-2.13,-1.0,0.63,-1.0,0.54,-1.0,2.13,Cs,False
094573,3,-96.24,-111.79,-336.25,-1.0,111.79,-1.0,96.24,-1.0,336.25,C1,True
051297,2,-24.6,-28.83,-100.48,-1.0,28.83,-1.0,24.6,-1.0,100.48,C1,True
031757,0,63.59,74.82,278.49,1.0,74.82,1.0,63.59,1.0,278.49,C1,True
127643,1,-160.79,-189.27,-699.43,-1.0,189.27,-1.0,160.79,-1.0,699.43,C1,True
017732,5,-0.0,-0.0,-0.01,0.0,0.0,0.0,0.0,-1.0,0.01,Cs,False
081501,4,0.02,0.02,0.04,1.0,0.02,1.0,0.02,1.0,0.04,Cs,False
022130,0,50.39,58.38,169.67,1.0,58.38,1.0,50.39,1.0,169.67,C1,True
071946,4,69.18,80.85,265.67,1.0,80.85,1.0,69.18,1.0,265.67,C1,True
117472,0,183.01,220.58,1386.41,1.0,220.58,1.0,183.01,1.0,1386.41,C1,True
065037,1,-0.86,-1.12,-8.29,-1.0,1.12,-1.0,0.86,-1.0,8.29,C1,True
022633,2,-45.74,-52.36,-109.21,-1.0,52.36,-1.0,45.74,-1.0,109.21,C1,True
130292,0,-97.98,-116.48,-489.63,-1.0,116.48,-1.0,97.98,-1.0,489.63,C1,True
108474,3,-62.04,-72.22,-224.25,-1.0,72.22,-1.0,62.04,-1.0,224.25,C1,True
059274,3,-145.37,-172.53,-705.49,-1.0,172.53,-1.0,145.37,-1.0,705.49,C1,True
078173,4,-72.99,-84.35,-214.91,-1.0,84.35,-1.0,72.99,-1.0,214.91,C1,True
085679,3,45.4,53.54,202.63,1.0,53.54,1.0,45.4,1.0,202.63,C1,True
088101,2,-3.89,-5.47,-69.6,-1.0,5.47,-1.0,3.89,-1.0,69.6,C1,True
064110,0,-115.61,-136.3,-471.28,-1.0,136.3,-1.0,115.61,-1.0,471.28,C1,True
105531,0,27.6,32.08,97.48,1.0,32.08,1.0,27.6,1.0,97.48,C1,True
053026,4,-98.63,-115.56,-392.81,-1.0,115.56,-1.0,98.63,-1.0,392.81,C1,True
102137,1,-142.53,-166.67,-556.43,-1.0,166.67,-1.0,142.53,-1.0,556.43,C1,True
003530,4,0.02,0.02,0.06,1.0,0.02,1.0,0.02,1.0,0.06,Cs,False
051546,2,-85.29,-107.96,-1216.94,-1.0,107.96,-1.0,85.29,-1.0,1216.94,C1,True
090111,4,164.77,195.64,828.07,1.0,195.64,1.0,164.77,1.0,828.07,C1,True
022201,0,-65.89,-77.25,-265.81,-1.0,77.25,-1.0,65.89,-1.0,265.81,C1,True
011357,1,57.03,66.86,226.34,1.0,66.86,1.0,57.03,1.0,226.34,C1,True
041784,2,-182.02,-213.72,-766.32,-1.0,213.72,-1.0,182.02,-1.0,766.32,C1,True
014689,0,-44.01,-51.67,-182.7,-1.0,51.67,-1.0,44.01,-1.0,182.7,C1,True
125623,0,-21.87,-25.75,-104.5,-1.0,25.75,-1.0,21.87,-1.0,104.5,C1,True
060522,1,295.83,373.18,1255.94,1.0,373.18,1.0,295.83,1.0,1255.94,C1,True
058945,3,-35.12,-40.52,-109.76,-1.0,40.52,-1.0,35.12,-1.0,109.76,C1,True
060839,3,-190.09,-227.91,-1363.73,-1.0,227.91,-1.0,190.09,-1.0,1363.73,C1,True
042376,0,32.1,37.57,122.0,1.0,37.57,1.0,32.1,1.0,122.0,C1,True
127917,0,1.27,1.55,10.46,1.0,1.55,1.0,1.27,1.0,10.46,Cs,False
091154,4,-84.76,-100.04,-378.96,-1.0,100.04,-1.0,84.76,-1.0,378.96,C1,True
081150,3,121.57,141.89,456.08,1.0,141.89,1.0,121.57,1.0,456.08,C1,True
022327,0,-57.91,-69.01,-317.44,-1.0,69.01,-1.0,57.91,-1.0,317.44,C1,True
079315,5,-66.6,-79.1,-328.17,-1.0,79.1,-1.0,66.6,-1.0,328.17,C1,True
095143,3,4.1,4.59,-9.66,1.0,4.59,1.0,4.1,-1.0,9.66,C1,True
105121,2,-161.38,-189.37,-661.21,-1.0,189.37,-1.0,161.38,-1.0,661.21,C1,True
040590,4,0.02,0.02,0.03,1.0,0.02,1.0,0.02,1.0,0.03,Cs,False
023325,2,14.73,16.93,44.19,1.0,16.93,1.0,14.73,1.0,44.19,C1,True
112094,1,298.26,355.15,1759.85,1.0,355.15,1.0,298.26,1.0,1759.85,C1,True
046665,3,41.27,49.67,331.56,1.0,49.67,1.0,41.27,1.0,331.56,C1,True
082264,3,-88.92,-104.8,-429.29,-1.0,104.8,-1.0,88.92,-1.0,429.29,C1,True
059794,1,23.51,27.29,81.52,1.0,27.29,1.0,23.51,1.0,81.52,C1,True
030440,1,-0.45,-0.56,-5.68,-1.0,0.56,-1.0,0.45,-1.0,5.68,Cs,False
062167,1,-125.44,-151.17,-962.61,-1.0,151.17,-1.0,125.44,-1.0,962.61,C1,True
014897,1,198.94,234.28,860.02,1.0,234.28,1.0,198.94,1.0,860.02,C1,True
069668,3,230.76,275.46,1255.13,1.0,275.46,1.0,230.76,1.0,1255.13,C1,True
050921,2,-54.93,-63.66,-181.1,-1.0,63.66,-1.0,54.93,-1.0,181.1,C1,True
020483,0,-40.82,-49.03,-243.54,-1.0,49.03,-1.0,40.82,-1.0,243.54,C1,True
117680,1,9.97,11.81,46.07,1.0,11.81,1.0,9.97,1.0,46.07,C1,True
108248,2,68.65,80.26,264.49,1.0,80.26,1.0,68.65,1.0,264.49,C1,True
085491,2,-18.14,-20.66,-42.26,-1.0,20.66,-1.0,18.14,-1.0,42.26,C1,True
127895,0,23.69,27.88,96.96,1.0,27.88,1.0,23.69,1.0,96.96,C1,True
106028,4,129.18,154.69,817.64,1.0,154.69,1.0,129.18,1.0,817.64,C1,True
002216,2,34.42,40.0,121.29,1.0,40.0,1.0,34.42,1.0,121.29,C1,True
084022,3,72.34,84.19,261.23,1.0,84.19,1.0,72.34,1.0,261.23,C1,True
082787,7,-43.46,-51.23,-186.34,-1.0,51.23,-1.0,43.46,-1.0,186.34,C1,True
121249,2,-84.5,-98.51,-313.06,-1.0,98.51,-1.0,84.5,-1.0,313.06,C1,True
078726,5,-37.28,-44.69,-205.21,-1.0,44.69,-1.0,37.28,-1.0,205.21,C1,True
133253,0,-0.1,-0.11,3.03,-1.0,0.11,-1.0,0.1,1.0,3.03,Cs,False
123072,0,-0.02,-0.03,-0.14,-1.0,0.03,-1.0,0.02,-1.0,0.14,Cs,False
089177,4,-9.88,-11.54,-38.48,-1.0,11.54,-1.0,9.88,-1.0,38.48,C1,True
024092,0,-0.01,-0.01,-0.02,-1.0,0.01,-1.0,0.01,-1.0,0.02,Cs,False
121482,0,0.11,0.13,0.37,1.0,0.13,1.0,0.11,1.0,0.37,Cs,False
027679,0,13.33,15.92,63.51,1.0,15.92,1.0,13.33,1.0,63.51,C1,True
040961,0,20.25,23.68,78.52,1.0,23.68,1.0,20.25,1.0,78.52,C1,True
011716,3,-146.54,-171.58,-582.4,-1.0,171.58,-1.0,146.54,-1.0,582.4,C1,True
111440,5,-115.78,-134.5,-406.69,-1.0,134.5,-1.0,115.78,-1.0,406.69,C1,True
121352,2,-65.8,-76.92,-252.0,-1.0,76.92,-1.0,65.8,-1.0,252.0,C1,True
129896,0,-12.05,-14.47,-74.34,-1.0,14.47,-1.0,12.05,-1.0,74.34,C1,True
131027,0,-0.02,-0.03,-0.83,-1.0,0.03,-1.0,0.02,-1.0,0.83,Cs,False
060083,0,-21.41,-24.93,-76.25,-1.0,24.93,-1.0,21.41,-1.0,76.25,C1,True
042790,2,-86.08,-99.49,336.53,-1.0,99.49,-1.0,86.08,1.0,336.53,C1,True
011450,1,-89.97,-106.17,-404.0,-1.0,106.17,-1.0,89.97,-1.0,404.0,C1,True
101634,2,-150.17,-174.62,-535.32,-1.0,174.62,-1.0,150.17,-1.0,535.32,C1,True
018121,0,-120.64,-142.71,-555.74,-1.0,142.71,-1.0,120.64,-1.0,555.74,C1,True
081059,3,-128.82,-151.45,-559.21,-1.0,151.45,-1.0,128.82,-1.0,559.21,C1,True
114596,3,232.54,279.41,1626.82,1.0,279.41,1.0,232.54,1.0,1626.82,C1,True
003662,0,3.57,3.6,-17.22,1.0,3.6,1.0,3.57,-1.0,17.22,C1,True
102170,1,27.79,31.82,74.44,1.0,31.82,1.0,27.79,1.0,74.44,C1,True
074081,0,-0.32,-0.37,-0.98,-1.0,0.37,-1.0,0.32,-1.0,0.98,Cs,False
109776,3,-32.87,-38.55,-132.4,-1.0,38.55,-1.0,32.87,-1.0,132.4,C1,True
026095,0,-0.08,-0.1,-0.35,-1.0,0.1,-1.0,0.08,-1.0,0.35,Cs,False
103774,1,37.48,43.61,135.0,1.0,43.61,1.0,37.48,1.0,135.0,C1,True
002655,0,-4.42,-5.41,-37.16,-1.0,5.41,-1.0,4.42,-1.0,37.16,C1,True
070384,3,176.19,206.06,690.28,1.0,206.06,1.0,176.19,1.0,690.28,C1,True
102593,1,25.43,29.43,82.41,1.0,29.43,1.0,25.43,1.0,82.41,C1,True
101794,1,-28.55,-33.78,-139.27,-1.0,33.78,-1.0,28.55,-1.0,139.27,C1,True
132161,1,-28.57,-34.7,-205.11,-1.0,34.7,-1.0,28.57,-1.0,205.11,C1,True
063386,2,-48.35,-56.27,-174.57,-1.0,56.27,-1.0,48.35,-1.0,174.57,C1,True
076379,3,9.54,10.81,14.11,1.0,10.81,1.0,9.54,1.0,14.11,C1,True
127261,0,20.6,24.21,86.25,1.0,24.21,1.0,20.6,1.0,86.25,C1,True
065272,0,-6.52,-7.28,-8.36,-1.0,7.28,-1.0,6.52,-1.0,8.36,C1,True
074902,2,32.36,38.49,162.64,1.0,38.49,1.0,32.36,1.0,162.64,C1,True
133435,0,-1.17,-1.38,-4.92,-1.0,1.38,-1.0,1.17,-1.0,4.92,Cs,False
009463,1,-263.18,-331.41,-4231.03,-1.0,331.41,-1.0,263.18,-1.0,4231.03,C1,True
109787,3,84.85,99.0,318.55,1.0,99.0,1.0,84.85,1.0,318.55,C1,True
022533,1,35.84,43.59,244.14,1.0,43.59,1.0,35.84,1.0,244.14,C1,True
015031,1,90.77,111.06,834.68,1.0,111.06,1.0,90.77,1.0,834.68,C1,True
129029,0,-33.16,-56.44,-15010.08,-1.0,56.44,-1.0,33.16,-1.0,15010.08,C1,True
106587,3,-104.48,-122.51,-429.22,-1.0,122.51,-1.0,104.48,-1.0,429.22,C1,True
130949,0,219.14,262.97,1602.24,1.0,262.97,1.0,219.14,1.0,1602.24,C1,True
055064,2,190.19,223.76,779.13,1.0,223.76,1.0,190.19,1.0,779.13,C1,True
029861,0,-0.01,-0.01,-0.04,-1.0,0.01,-1.0,0.01,-1.0,0.04,Cs,False
003809,0,0.02,0.02,0.09,1.0,0.02,1.0,0.02,1.0,0.09,Cs,False
118928,1,-113.65,-133.49,-479.27,-1.0,133.49,-1.0,113.65,-1.0,479.27,C1,True
011197,0,-0.54,-0.67,-8.43,-1.0,0.67,-1.0,0.54,-1.0,8.43,Cs,False
116407,1,-51.96,-60.65,-195.59,-1.0,60.65,-1.0,51.96,-1.0,195.59,C1,True
066015,2,20.9,24.09,55.21,1.0,24.09,1.0,20.9,1.0,55.21,C1,True
080212,3,115.05,141.06,1044.07,1.0,141.06,1.0,115.05,1.0,1044.07,C1,True
068456,2,0.03,0.04,0.29,1.0,0.04,1.0,0.03,1.0,0.29,Cs,False
048220,0,0.01,0.01,0.06,1.0,0.01,1.0,0.01,1.0,0.06,S4,False
094856,2,39.82,46.57,154.73,1.0,46.57,1.0,39.82,1.0,154.73,C1,True
049311,0,-130.71,-158.95,-1183.24,-1.0,158.95,-1.0,130.71,-1.0,1183.24,C1,True
019546,4,-0.38,-0.46,-3.23,-1.0,0.46,-1.0,0.38,-1.0,3.23,Cs,False
077249,2,115.93,135.56,456.32,1.0,135.56,1.0,115.93,1.0,456.32,C1,True
132983,1,0.62,0.74,4.06,1.0,0.74,1.0,0.62,1.0,4.06,Cs,False
131927,0,-0.0,0.0,0.77,0.0,0.0,0.0,0.0,1.0,0.77,Cs,False
000539,0,183.57,221.11,1383.68,1.0,221.11,1.0,183.57,1.0,1383.68,C1,True
099970,1,-1.25,-1.52,-8.48,-1.0,1.52,-1.0,1.25,-1.0,8.48,C1,True
050395,1,174.61,211.65,1857.98,1.0,211.65,1.0,174.61,1.0,1857.98,C1,True
088705,4,29.29,34.2,112.02,1.0,34.2,1.0,29.29,1.0,112.02,C1,True
028702,0,227.71,274.37,1427.49,1.0,274.37,1.0,227.71,1.0,1427.49,C1,True
102857,1,207.65,248.91,1462.7,1.0,248.91,1.0,207.65,1.0,1462.7,C1,True
051535,2,-88.17,-107.43,-828.41,-1.0,107.43,-1.0,88.17,-1.0,828.41,C1,True
128859,0,0.01,0.02,0.14,1.0,0.02,1.0,0.01,1.0,0.14,Cs,False
001071,0,0.05,0.05,0.16,1.0,0.05,1.0,0.05,1.0,0.16,Cs,False
127592,0,82.3,96.33,328.92,1.0,96.33,1.0,82.3,1.0,328.92,C1,True
033385,0,6.43,7.47,24.84,1.0,7.47,1.0,6.43,1.0,24.84,C1,True
008662,1,-161.69,-197.39,-1569.72,-1.0,197.39,-1.0,161.69,-1.0,1569.72,C1,True
053920,0,-161.16,-194.67,-1181.73,-1.0,194.67,-1.0,161.16,-1.0,1181.73,C1,True
054244,0,-89.83,-105.17,-351.45,-1.0,105.17,-1.0,89.83,-1.0,351.45,C1,True
057764,2,-84.95,-99.68,-349.42,-1.0,99.68,-1.0,84.95,-1.0,349.42,C1,True
093300,2,-82.24,-103.28,-1056.89,-1.0,103.28,-1.0,82.24,-1.0,1056.89,C1,True
127488,0,-27.4,-32.6,-144.49,-1.0,32.6,-1.0,27.4,-1.0,144.49,C1,True
093040,3,49.16,58.29,237.09,1.0,58.29,1.0,49.16,1.0,237.09,C1,True
022312,1,75.44,88.08,285.75,1.0,88.08,1.0,75.44,1.0,285.75,C1,True
034008,2,-118.5,-140.4,-561.92,-1.0,140.4,-1.0,118.5,-1.0,561.92,C1,True
103276,4,33.5,38.78,110.34,1.0,38.78,1.0,33.5,1.0,110.34,C1,True
099514,1,2.83,3.27,8.69,1.0,3.27,1.0,2.83,1.0,8.69,C1,True
070160,2,-305.45,-369.6,-2958.71,-1.0,369.6,-1.0,305.45,-1.0,2958.71,C1,True
022014,0,0.24,0.28,1.64,1.0,0.28,1.0,0.24,1.0,1.64,Cs,False
069017,2,70.19,72.3,-1022.95,1.0,72.3,1.0,70.19,-1.0,1022.95,C1,True
091229,3,122.9,144.29,515.01,1.0,144.29,1.0,122.9,1.0,515.01,C1,True
068465,2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05,Cs,False
092691,1,82.08,104.87,8578.79,1.0,104.87,1.0,82.08,1.0,8578.79,C1,True
041242,5,-158.21,-184.97,-615.84,-1.0,184.97,-1.0,158.21,-1.0,615.84,C1,True
054397,2,-80.93,-94.99,-339.51,-1.0,94.99,-1.0,80.93,-1.0,339.51,C1,True
122994,1,-55.49,-64.74,-208.81,-1.0,64.74,-1.0,55.49,-1.0,208.81,C1,True
121536,0,60.19,69.97,209.02,1.0,69.97,1.0,60.19,1.0,209.02,C1,True
120880,3,-91.85,-107.13,-342.63,-1.0,107.13,-1.0,91.85,-1.0,342.63,C1,True
067234,4,30.73,32.84,-116.03,1.0,32.84,1.0,30.73,-1.0,116.03,C1,True
044222,3,180.01,210.02,678.44,1.0,210.02,1.0,180.01,1.0,678.44,C1,True
024326,0,-0.18,-0.22,-2.33,-1.0,0.22,-1.0,0.18,-1.0,2.33,Cs,False
121436,0,0.29,0.26,-6.14,1.0,0.26,1.0,0.29,-1.0,6.14,C1,True
122852,0,0.01,0.01,-0.01,1.0,0.01,1.0,0.01,-1.0,0.01,Cs,False
008207,2,24.37,28.66,102.17,1.0,28.66,1.0,24.37,1.0,102.17,C1,True
123227,0,50.49,58.76,178.03,1.0,58.76,1.0,50.49,1.0,178.03,C1,True
095741,1,178.69,211.08,818.49,1.0,211.08,1.0,178.69,1.0,818.49,C1,True
002958,1,-89.97,-101.49,201.82,-1.0,101.49,-1.0,89.97,1.0,201.82,C1,True
058027,2,-89.36,-107.63,-619.27,-1.0,107.63,-1.0,89.36,-1.0,619.27,C1,True
001586,0,-0.33,-0.38,-2.28,-1.0,0.38,-1.0,0.33,-1.0,2.28,Cs,False
006363,0,19.58,23.33,99.03,1.0,23.33,1.0,19.58,1.0,99.03,C1,True
111504,4,217.93,253.6,784.02,1.0,253.6,1.0,217.93,1.0,784.02,C1,True
005782,0,11.97,13.34,6.48,1.0,13.34,1.0,11.97,1.0,6.48,C1,True
074350,1,805.26,977.44,7325.46,1.0,977.44,1.0,805.26,1.0,7325.46,C1,True
109243,2,24.22,30.22,194.07,1.0,30.22,1.0,24.22,1.0,194.07,C1,True
119046,2,52.05,60.68,192.68,1.0,60.68,1.0,52.05,1.0,192.68,C1,True
118000,2,50.94,59.23,180.71,1.0,59.23,1.0,50.94,1.0,180.71,C1,True
123808,0,106.56,124.44,406.89,1.0,124.44,1.0,106.56,1.0,406.89,C1,True
059674,2,-4.68,-5.75,-32.37,-1.0,5.75,-1.0,4.68,-1.0,32.37,C1,True
084340,0,61.62,73.17,308.73,1.0,73.17,1.0,61.62,1.0,308.73,C1,True
130498,0,-0.02,-0.03,-0.26,-1.0,0.03,-1.0,0.02,-1.0,0.26,Cs,False
017664,0,-0.02,-0.03,-0.12,-1.0,0.03,-1.0,0.02,-1.0,0.12,Cs,False
001481,1,-26.52,-31.44,-124.86,-1.0,31.44,-1.0,26.52,-1.0,124.86,C1,True
032720,0,4.44,5.26,22.16,1.0,5.26,1.0,4.44,1.0,22.16,C1,True
060694,1,-285.05,-336.96,-1542.62,-1.0,336.96,-1.0,285.05,-1.0,1542.62,C1,True
007570,0,103.36,120.46,372.81,1.0,120.46,1.0,103.36,1.0,372.81,C1,True
089380,3,-28.1,-32.92,-111.59,-1.0,32.92,-1.0,28.1,-1.0,111.59,C1,True
002609,0,-0.01,-0.02,-0.05,-1.0,0.02,-1.0,0.01,-1.0,0.05,Cs,False
019195,4,-38.23,-44.26,-127.29,-1.0,44.26,-1.0,38.23,-1.0,127.29,C1,True
060282,1,6.26,10.14,219.63,1.0,10.14,1.0,6.26,1.0,219.63,C1,True
061337,0,134.24,156.93,473.69,1.0,156.93,1.0,134.24,1.0,473.69,C1,True
021015,0,-43.34,-51.77,-313.02,-1.0,51.77,-1.0,43.34,-1.0,313.02,C1,True
097736,3,136.2,159.64,555.97,1.0,159.64,1.0,136.2,1.0,555.97,C1,True
009244,1,48.72,57.87,240.09,1.0,57.87,1.0,48.72,1.0,240.09,C1,True
128793,0,0.02,0.03,0.09,1.0,0.03,1.0,0.02,1.0,0.09,Cs,False
076840,3,-248.26,-296.78,-1450.38,-1.0,296.78,-1.0,248.26,-1.0,1450.38,C1,True
