xyz,smiles_gdb9,smiles,A_GHz,B_GHz,C_GHz,mu_Debye,alpha_Bohr3,homo_Hartree,lumo_Hartree,gap_Hartree,r2_Bohr2,zpve_Hartree,U0_Hartree,U_Hartree,H_Hartree,G_Hartree,Cv_cal/mol/K
dsC7O2H10nsd/dsC7O2H10nsd_5139.xyz,OCC12CC1CC(=O)C2,OC[C@@]12C[C@@H]1CC(=O)C2,2.8534354,1.240951,1.0695454,3.8969,75.41,-0.23599,-0.01152,0.22447,1183.4834,0.156737,-422.579887,-422.571278,-422.570334,-422.613261,32.554
dsC7O2H10nsd/dsC7O2H10nsd_5140.xyz,CC1=CC2(CO)OC2C1,CC1=C[C@]2(CO)O[C@@H]2C1,2.8221825,1.2308665,1.0074652,2.384,77.28,-0.23655,0.00555,0.2421,1245.7591,0.155794,-422.552939,-422.543973,-422.543029,-422.586604,33.437
dsC7O2H10nsd/dsC7O2H10nsd_5141.xyz,CCC12OC1CC1OC21,CC[C@@]12O[C@@H]1C[C@H]1O[C@@H]21,3.055701,1.4458809,1.154751,0.3071,73.95,-0.25836,0.07491,0.33327,1113.6536,0.156895,-422.537717,-422.529586,-422.528641,-422.570443,31.061
dsC7O2H10nsd/dsC7O2H10nsd_5142.xyz,COC12CC1CC1OC21,CO[C@]12C[C@H]1C[C@H]1O[C@@H]21,3.122511,1.4330934,1.2287446,0.7768,74.3,-0.24663,0.08156,0.32819,1080.7588,0.15697,-422.516411,-422.508417,-422.507473,-422.548682,31.03
dsC7O2H10nsd/dsC7O2H10nsd_5143.xyz,COC12CC1OC1CC21,CO[C@@]12C[C@@H]1O[C@@H]1C[C@H]21,3.1057401,1.4460838,1.2228169,1.9427,74.2,-0.22863,0.08022,0.30885,1079.3443,0.156531,-422.499811,-422.491769,-422.490825,-422.53212,31.375
dsC7O2H10nsd/dsC7O2H10nsd_5144.xyz,OCC12CC1CC1OC21,OC[C@]12C[C@H]1C[C@H]1O[C@@H]21,3.0101035,1.3853255,1.1801807,1.9545,73.88,-0.2573,0.07588,0.33318,1098.1785,0.157848,-422.534268,-422.526318,-422.525374,-422.566643,31.076
dsC7O2H10nsd/dsC7O2H10nsd_5145.xyz,OCC12CC1OC1CC21,OC[C@@]12C[C@@H]1O[C@@H]1C[C@H]21,2.9881625,1.3919578,1.1713861,0.7441,73.81,-0.23523,0.07544,0.31067,1098.8915,0.15745,-422.517252,-422.509247,-422.508303,-422.549688,31.421
dsC7O2H10nsd/dsC7O2H10nsd_5146.xyz,OCC12OC1CC1CC21,OC[C@@]12O[C@@H]1C[C@H]1C[C@@H]21,3.2622462,1.4027927,1.157456,2.1909,73.71,-0.26043,0.08717,0.3476,1094.8326,0.158221,-422.542969,-422.535179,-422.534235,-422.575008,30.802
dsC7O2H10nsd/dsC7O2H10nsd_5147.xyz,CCC12OC1CC21CO1,CC[C@]12O[C@H]1C[C@@]12CO1,2.2262873,1.739396,1.1857355,3.104,75.18,-0.24682,0.07352,0.32034,1101.8996,0.155227,-422.497283,-422.488617,-422.487673,-422.530583,32.498
dsC7O2H10nsd/dsC7O2H10nsd_5148.xyz,COC12CC1CC21CO1,CO[C@]12C[C@H]1C[C@]12CO1,2.2141191,1.8057029,1.2176076,2.2478,75.79,-0.24027,0.081,0.32127,1079.1278,0.155351,-422.482775,-422.47408,-422.473135,-422.516362,32.394
dsC7O2H10nsd/dsC7O2H10nsd_5149.xyz,COC12CC1OC21CC1,CO[C@@]12C[C@@H]1OC12CC1,2.3650919,1.6791024,1.203452,2.0138,75.83,-0.22637,0.07632,0.30269,1092.3307,0.154772,-422.471813,-422.463077,-422.462133,-422.505152,32.872
dsC7O2H10nsd/dsC7O2H10nsd_5150.xyz,OCC12CC1CC21CO1,OC[C@@]12C[C@@H]1C[C@]12CO1,2.1716152,1.7603188,1.1899231,2.4624,75.2,-0.26197,0.06381,0.32578,1085.5022,0.156229,-422.502717,-422.494032,-422.493087,-422.536369,32.543
dsC7O2H10nsd/dsC7O2H10nsd_5151.xyz,OCC12CC1OC21CC1,OC[C@@]12C[C@@H]1OC12CC1,2.2897434,1.6045622,1.1520754,0.7563,75.38,-0.22919,0.04641,0.2756,1114.7355,0.155343,-422.488408,-422.479605,-422.478661,-422.522128,33.153
dsC7O2H10nsd/dsC7O2H10nsd_5152.xyz,OCC12OC1CC21CC1,OC[C@@]12O[C@@H]1CC12CC1,2.1535614,1.7652957,1.1816508,3.0781,75.23,-0.24962,0.04154,0.29116,1093.4024,0.1556,-422.495882,-422.487094,-422.48615,-422.529425,32.999
dsC7O2H10nsd/dsC7O2H10nsd_5153.xyz,CCC12CC1OC2C=O,CC[C@@]12C[C@@H]1O[C@@H]2C=O,1.8427813,1.7946113,1.0838569,2.4934,75.4,-0.24794,-0.03822,0.20972,1162.9293,0.154707,-422.520107,-422.510979,-422.510035,-422.55447,33.055
dsC7O2H10nsd/dsC7O2H10nsd_5154.xyz,CCC12OC1CC2C=O,CC[C@@]12O[C@@H]1C[C@@H]2C=O,1.9481929,1.6343827,1.0458904,3.1767,76.12,-0.23958,-0.02431,0.21527,1192.8745,0.154806,-422.533057,-422.52386,-422.522916,-422.567696,33.107
dsC7O2H10nsd/dsC7O2H10nsd_5155.xyz,COC12CC1CC2C=O,CO[C@]12C[C@H]1C[C@@H]2C=O,2.0845232,1.6541198,1.0459843,2.715,76.57,-0.2434,-0.02086,0.22254,1171.2022,0.155092,-422.520015,-422.5109,-422.509956,-422.55452,32.862
dsC7O2H10nsd/dsC7O2H10nsd_5156.xyz,OCC12CC1CC2C=O,OC[C@]12C[C@H]1C[C@H]2C=O,2.2449272,1.4543062,1.09647,2.4764,75.75,-0.23994,-0.01971,0.22023,1160.3443,0.155976,-422.536381,-422.527359,-422.526414,-422.570637,32.88
dsC7O2H10nsd/dsC7O2H10nsd_5157.xyz,CC1=CCC2OC12CO,CC1=CC[C@H]2O[C@@]12CO,2.2257418,1.6265817,1.2024688,1.8819,76.47,-0.23548,0.00996,0.24544,1109.1272,0.156122,-422.552801,-422.543964,-422.54302,-422.586,33.275
dsC7O2H10nsd/dsC7O2H10nsd_5158.xyz,OCC12CC=CCC1O2,OC[C@@]12CC=CC[C@@H]1O2,3.356016,1.2837135,1.0536523,1.8505,75.93,-0.24446,0.0251,0.26956,1166.4528,0.157638,-422.558931,-422.550587,-422.549643,-422.592031,31.749
dsC7O2H10nsd/dsC7O2H10nsd_5159.xyz,CCC12CC1COC2=O,CC[C@@]12C[C@@H]1COC2=O,2.2893065,1.6278013,1.272348,4.2418,74.73,-0.26081,0.01275,0.27356,1084.5534,0.157683,-422.597039,-422.588578,-422.587634,-422.630183,31.625
dsC7O2H10nsd/dsC7O2H10nsd_5160.xyz,CCC12CC1OCC2=O,CC[C@]12C[C@H]1OCC2=O,2.3003014,1.5877083,1.2414934,2.0534,75.11,-0.23643,-0.0215,0.21493,1098.1815,0.156267,-422.563562,-422.554832,-422.553887,-422.597106,32.39
dsC7O2H10nsd/dsC7O2H10nsd_5161.xyz,CCC12OC1CCC2=O,CC[C@@]12O[C@@H]1CCC2=O,2.3869151,1.5696696,1.2026008,2.7214,74.74,-0.23867,-0.0271,0.21157,1113.7056,0.156427,-422.577952,-422.56922,-422.568276,-422.611546,32.33
dsC7O2H10nsd/dsC7O2H10nsd_5162.xyz,COC12CC1CCC2=O,CO[C@@]12C[C@@H]1CCC2=O,2.3511436,1.6727417,1.2545613,3.0879,75.46,-0.22706,-0.01472,0.21234,1074.6265,0.156765,-422.562069,-422.553481,-422.552536,-422.595205,32.186
dsC7O2H10nsd/dsC7O2H10nsd_5163.xyz,OCC12CC1CCC2=O,OC[C@@]12C[C@@H]1CCC2=O,2.4133326,1.5971104,1.2089055,3.355,75.14,-0.24428,-0.01964,0.22464,1088.355,0.157979,-422.58313,-422.574794,-422.57385,-422.616015,31.855
dsC7O2H10nsd/dsC7O2H10nsd_5164.xyz,COC12CC1OCC=C2,CO[C@@]12C[C@@H]1OCC=C2,3.2534111,1.3539828,1.1122617,1.5685,77.54,-0.23583,0.00725,0.24308,1140.9717,0.156376,-422.520418,-422.511878,-422.510933,-422.553479,32.096
dsC7O2H10nsd/dsC7O2H10nsd_5165.xyz,OCC12CC1OCC=C2,OC[C@@]12C[C@@H]1OCC=C2,3.1694058,1.3050534,1.0731138,2.1131,77.33,-0.23304,0.01627,0.24931,1156.0434,0.157276,-422.536878,-422.528374,-422.52743,-422.569936,32.161
dsC7O2H10nsd/dsC7O2H10nsd_5166.xyz,OCC12OC1CCC=C2,OC[C@]12O[C@H]1CCC=C2,3.471784,1.300645,1.0724304,2.2387,76.24,-0.24571,-0.00311,0.2426,1152.3893,0.158073,-422.558263,-422.550167,-422.549223,-422.5906,31.543
dsC7O2H10nsd/dsC7O2H10nsd_5167.xyz,CC12CC3(CO)C1OC23,C[C@@]12C[C@@]3(CO)[C@@H]1O[C@@H]23,3.6556539,1.3510017,1.1258543,3.1979,75.4,-0.24351,0.06443,0.30794,1117.0758,0.155725,-422.472639,-422.464119,-422.463175,-422.506038,32.347
dsC7O2H10nsd/dsC7O2H10nsd_5168.xyz,CC12OC3(CO)C1CC23,C[C@@]12O[C@@]3(CO)[C@@H]1C[C@@H]23,3.1426649,1.377249,1.1460547,2.2478,75.64,-0.23516,0.07616,0.31132,1124.6912,0.155532,-422.480342,-422.471825,-422.470881,-422.513256,32.601
dsC7O2H10nsd/dsC7O2H10nsd_5169.xyz,CCC12CC3(O)C1OC23,CC[C@]12C[C@]3(O)[C@H]1O[C@H]23,3.3562457,1.277108,1.0955893,0.9347,75.09,-0.23386,0.07685,0.31071,1161.4924,0.155401,-422.477303,-422.468836,-422.467892,-422.510148,32.64
dsC7O2H10nsd/dsC7O2H10nsd_5170.xyz,CCC12OC3(C)C1OC23,CC[C@@]12O[C@@]3(C)[C@@H]1O[C@@H]23,3.1682024,1.3476455,1.1262063,0.3103,75.62,-0.23801,0.06273,0.30074,1158.7683,0.15398,-422.463529,-422.454745,-422.453801,-422.496855,33.008
dsC7O2H10nsd/dsC7O2H10nsd_5171.xyz,COC12CC3(C)C1OC23,CO[C@@]12C[C@@]3(C)[C@@H]1O[C@@H]23,3.6469691,1.3835853,1.1490924,0.7917,75.75,-0.23058,0.07962,0.3102,1111.7679,0.15495,-422.461677,-422.453067,-422.452123,-422.494682,32.447
dsC7O2H10nsd/dsC7O2H10nsd_5172.xyz,COC12CC3(O)C1CC23,CO[C@]12C[C@]3(O)[C@H]1C[C@H]23,3.4235979,1.3494956,1.1579739,1.1872,75.93,-0.2456,0.07503,0.32063,1108.7896,0.155837,-422.476353,-422.467919,-422.466975,-422.509107,32.372
dsC7O2H10nsd/dsC7O2H10nsd_5173.xyz,OCC12CC3(O)C1CC23,OC[C@@]12C[C@@]3(O)[C@@H]1C[C@@H]23,3.340057,1.2897701,1.1104527,2.235,76.1,-0.24477,0.06855,0.31332,1132.995,0.155995,-422.489008,-422.480472,-422.479528,-422.521913,32.783
dsC7O2H10nsd/dsC7O2H10nsd_5174.xyz,CC12CC3(CO)C(O1)C23,C[C@@]12C[C@@]3(CO)[C@@H](O1)[C@@H]23,3.9910775,1.130746,1.0751191,1.6935,75.22,-0.22974,0.07257,0.30231,1192.2663,0.155665,-422.497388,-422.488833,-422.487889,-422.530333,32.75
dsC7O2H10nsd/dsC7O2H10nsd_5175.xyz,CC12CC3C1C3(CO)O2,C[C@@]12C[C@H]3[C@@H]1[C@@]3(CO)O2,3.532307,1.2415074,1.1400591,2.2153,75.22,-0.23283,0.07085,0.30368,1149.3739,0.155704,-422.50116,-422.492603,-422.491659,-422.534264,32.711
dsC7O2H10nsd/dsC7O2H10nsd_5176.xyz,COC12CC3(C)OC1C23,CO[C@]12C[C@]3(C)O[C@H]1[C@H]23,4.0787032,1.1934926,1.1266173,0.8555,75.35,-0.21415,0.0823,0.29645,1162.5626,0.154885,-422.480894,-422.472264,-422.47132,-422.513962,32.65
dsC7O2H10nsd/dsC7O2H10nsd_5177.xyz,COC12CC3(O)CC1C23,CO[C@@]12C[C@@]3(O)C[C@@H]1[C@@H]23,3.8491065,1.2066618,1.1183256,1.599,75.5,-0.23623,0.07345,0.30968,1149.2568,0.155871,-422.495683,-422.487282,-422.486337,-422.528352,32.595
dsC7O2H10nsd/dsC7O2H10nsd_5178.xyz,OCC12CC3(O)CC1C23,OC[C@@]12C[C@@]3(O)C[C@@H]1[C@@H]23,3.4459965,1.2334348,1.0656207,2.0342,75.64,-0.24398,0.07354,0.31752,1164.3107,0.156461,-422.512293,-422.503861,-422.502916,-422.545024,32.809
dsC7O2H10nsd/dsC7O2H10nsd_5179.xyz,CC12C3CC1(CO)OC23,C[C@]12[C@@H]3C[C@@]1(CO)O[C@H]23,2.8485349,1.4096047,1.2530484,2.4914,74.72,-0.23096,0.06306,0.29402,1090.4006,0.156188,-422.496854,-422.488326,-422.487382,-422.529912,32.402
dsC7O2H10nsd/dsC7O2H10nsd_5180.xyz,CCC12CC3C(O1)C23O,CC[C@@]12C[C@H]3[C@@H](O1)[C@@]23O,2.8900157,1.3854283,1.2448834,0.9216,74.69,-0.22496,0.06542,0.29038,1103.3397,0.155781,-422.494822,-422.486299,-422.485355,-422.527872,32.689
dsC7O2H10nsd/dsC7O2H10nsd_5181.xyz,COC12CC3C(C1)C23O,CO[C@@]12C[C@H]3[C@@H](C1)[C@@]23O,2.7831443,1.4598857,1.2996488,1.5935,75.11,-0.22579,0.07328,0.29907,1070.4143,0.15611,-422.490786,-422.482302,-422.481357,-422.523692,32.477
dsC7O2H10nsd/dsC7O2H10nsd_5182.xyz,OCC12CC3C(C1)C23O,OC[C@@]12C[C@H]3[C@@H](C1)[C@@]23O,2.4702292,1.627357,1.3875919,2.0023,74.55,-0.22237,0.05617,0.27854,1020.9881,0.156877,-422.504041,-422.495653,-422.494709,-422.53698,32.547
dsC7O2H10nsd/dsC7O2H10nsd_5183.xyz,CCC12CC3C(O1)C3O2,CC[C@@]12C[C@H]3[C@@H](O1)[C@H]3O2,3.5922495,1.4840688,1.4235633,1.4275,72.69,-0.2375,0.08358,0.32108,1003.5931,0.1582,-422.559623,-422.552204,-422.55126,-422.591394,29.683
dsC7O2H10nsd/dsC7O2H10nsd_5184.xyz,COC12CC3C(C1)C3O2,CO[C@@]12C[C@H]3[C@@H](C1)[C@H]3O2,3.5885885,1.4876591,1.4389722,1.4728,73.13,-0.23226,0.09079,0.32305,990.395,0.158631,-422.552898,-422.545513,-422.544569,-422.584584,29.513
dsC7O2H10nsd/dsC7O2H10nsd_5185.xyz,OCC12CC3C(C1)C3O2,OC[C@@]12C[C@H]3[C@@H](C1)[C@H]3O2,3.5618516,1.400311,1.3684141,0.5916,73,-0.22906,0.0689,0.29796,1014.2253,0.158846,-422.562401,-422.554917,-422.553972,-422.594245,29.909
dsC7O2H10nsd/dsC7O2H10nsd_5186.xyz,CC1C2C3OC1(CO)C23,C[C@H]1[C@@H]2[C@@H]3O[C@@]1(CO)[C@H]23,2.4621281,1.7458466,1.251073,2.1634,73.72,-0.23188,0.06275,0.29463,1046.3207,0.156335,-422.494839,-422.486549,-422.485605,-422.527561,32.04
dsC7O2H10nsd/dsC7O2H10nsd_5187.xyz,CCC12OC3C(C13)C2O,CC[C@@]12O[C@@H]3[C@@H]([C@H]13)[C@@H]2O,2.6741937,1.6543324,1.3371633,1.9901,73.65,-0.23597,0.07133,0.3073,1028.986,0.156673,-422.506091,-422.49796,-422.497016,-422.538537,31.788
dsC7O2H10nsd/dsC7O2H10nsd_5188.xyz,COC12CC3C(C13)C2O,CO[C@]12C[C@H]3[C@H]([C@@H]13)[C@@H]2O,2.5794809,1.7686997,1.28784,1.1279,74.29,-0.22891,0.07622,0.30513,1025.4215,0.15632,-422.495522,-422.487102,-422.486158,-422.528246,32.22
dsC7O2H10nsd/dsC7O2H10nsd_5189.xyz,OCC12CC3C(C13)C2O,OC[C@]12C[C@H]3[C@H]([C@@H]13)[C@@H]2O,2.6704161,1.655388,1.2473895,2.6416,73.89,-0.24879,0.05853,0.30732,1036.6348,0.157472,-422.508175,-422.500043,-422.499099,-422.540919,31.831
dsC7O2H10nsd/dsC7O2H10nsd_5190.xyz,CCC12COC3C(O1)C23,CC[C@]12CO[C@@H]3[C@H](O1)[C@H]23,3.3516751,1.5187103,1.2953501,2.1968,73.29,-0.21526,0.07593,0.29119,1033.5411,0.15709,-422.514143,-422.506352,-422.505408,-422.546311,30.412
dsC7O2H10nsd/dsC7O2H10nsd_5191.xyz,COC12CC3C(OC1)C23,CO[C@@]12C[C@H]3[C@@H](OC1)[C@@H]23,3.2870986,1.5164377,1.3066393,1.2161,73.77,-0.22965,0.08412,0.31377,1026.7017,0.157544,-422.510338,-422.502596,-422.501652,-422.54239,30.209
dsC7O2H10nsd/dsC7O2H10nsd_5192.xyz,OCC12CC3C(CO1)C23,OC[C@@]12C[C@H]3[C@@H](CO1)[C@@H]23,3.2491266,1.4952482,1.2876774,2.5268,73.73,-0.24539,0.08504,0.33043,1029.7921,0.158547,-422.533319,-422.525729,-422.524785,-422.565218,30.148
dsC7O2H10nsd/dsC7O2H10nsd_5193.xyz,OCC12CC3C(OC1)C23,OC[C@@]12C[C@H]3[C@@H](OC1)[C@@H]23,2.9934727,1.4799228,1.3056705,0.8291,73.43,-0.22886,0.06062,0.28948,1034.7151,0.158162,-422.524449,-422.516679,-422.515735,-422.556608,30.436
dsC7O2H10nsd/dsC7O2H10nsd_5194.xyz,OCC12CCC3C(O1)C23,OC[C@]12CC[C@@H]3[C@H](O1)[C@H]23,3.292317,1.4867234,1.2946446,2.3297,73.23,-0.22962,0.07066,0.30028,1029.0905,0.158437,-422.530613,-422.523017,-422.522073,-422.562516,30.229
dsC7O2H10nsd/dsC7O2H10nsd_5195.xyz,CCC12CC3OC1C3O2,CC[C@@]12C[C@H]3O[C@@H]1[C@H]3O2,3.5983648,1.3639815,1.3170635,0.5662,73.85,-0.23977,0.06957,0.30934,1053.7648,0.157522,-422.516833,-422.509315,-422.508371,-422.548784,29.811
dsC7O2H10nsd/dsC7O2H10nsd_5196.xyz,COC12CC3C(C1)OC23,CO[C@@]12C[C@H]3[C@@H](C1)O[C@@H]23,3.2861566,1.4531915,1.4021302,2.0938,74.01,-0.22633,0.08228,0.30861,1015.5371,0.157965,-422.50623,-422.498799,-422.497855,-422.538054,29.526
dsC7O2H10nsd/dsC7O2H10nsd_5197.xyz,OCC12CC3C(C1)OC23,OC[C@@]12C[C@H]3[C@@H](C1)O[C@@H]23,3.2394224,1.4043569,1.3709104,2.0759,74.18,-0.23412,0.07246,0.30658,1024.3704,0.158473,-422.520637,-422.513177,-422.512233,-422.552429,29.762
dsC7O2H10nsd/dsC7O2H10nsd_5198.xyz,OCC12CC3C(CC13)O2,OC[C@]12C[C@H]3[C@H](C[C@@H]13)O2,2.9576984,1.659878,1.4119881,2.1133,74.31,-0.25001,0.08545,0.33546,981.6741,0.158648,-422.522764,-422.515491,-422.514547,-422.5543,29.527
dsC7O2H10nsd/dsC7O2H10nsd_5199.xyz,OCC12CC3CC1C3O2,OC[C@]12C[C@@H]3C[C@H]1[C@@H]3O2,3.5877271,1.3710839,1.3325062,2.0947,73.84,-0.24469,0.0692,0.31389,1033.1608,0.158736,-422.524235,-422.51689,-422.515946,-422.555959,29.577
dsC7O2H10nsd/dsC7O2H10nsd_5200.xyz,CC1C2C3OC2(CO)C13,C[C@@H]1[C@@H]2[C@H]3O[C@]2(CO)[C@@H]13,3.6089846,1.2034512,1.0688857,2.193,75.14,-0.23692,0.06752,0.30444,1186.1883,0.155796,-422.471227,-422.462815,-422.461871,-422.50419,32.091
dsC7O2H10nsd/dsC7O2H10nsd_5201.xyz,CCC12OC3C1C(O)C23,CC[C@@]12O[C@H]3[C@@H]1[C@@H](O)[C@@H]23,2.4859395,1.6237197,1.1798938,2.2876,74.93,-0.22691,0.0711,0.29801,1096.2733,0.155526,-422.475836,-422.467375,-422.46643,-422.508817,32.35
dsC7O2H10nsd/dsC7O2H10nsd_5202.xyz,COC12CC3C1C(O)C23,CO[C@]12C[C@@H]3[C@H]1[C@H](O)[C@H]23,2.3435596,1.8447104,1.2354921,2.471,75.4,-0.24748,0.08198,0.32946,1051.1047,0.156712,-422.478432,-422.470306,-422.469362,-422.510991,31.432
dsC7O2H10nsd/dsC7O2H10nsd_5203.xyz,OCC12CC3C1C(O)C23,OC[C@]12C[C@@H]3[C@H]1[C@H](O)[C@H]23,2.3587398,1.6703961,1.1629126,2.6544,75.73,-0.253,0.07392,0.32692,1088.4021,0.156645,-422.484922,-422.476565,-422.475621,-422.517737,32.127
dsC7O2H10nsd/dsC7O2H10nsd_5204.xyz,CC1C2C3C1OC23CO,C[C@H]1[C@H]2[C@H]3[C@@H]1O[C@@]23CO,3.9136394,1.1334383,1.0888435,2.0065,74.78,-0.23296,0.06506,0.29802,1194.6498,0.156225,-422.492707,-422.48427,-422.483326,-422.525791,32.095
dsC7O2H10nsd/dsC7O2H10nsd_5205.xyz,CCC12OC3C1C2C3O,CC[C@]12O[C@@H]3[C@H]1[C@H]2[C@@H]3O,2.9087081,1.4137505,1.2343941,2.2472,74.1,-0.23486,0.07356,0.30842,1097.1018,0.15665,-422.505183,-422.496989,-422.496045,-422.537968,31.715
dsC7O2H10nsd/dsC7O2H10nsd_5206.xyz,COC12CC3C1C2C3O,CO[C@]12C[C@@H]3[C@H]1[C@H]2[C@H]3O,3.807044,1.1729936,1.0880963,1.0757,75.09,-0.2384,0.08034,0.31874,1170.8476,0.156298,-422.491175,-422.48281,-422.481866,-422.523959,32.104
dsC7O2H10nsd/dsC7O2H10nsd_5207.xyz,OCC12CC3C1C2C3O,OC[C@]12C[C@@H]3[C@H]1[C@H]2[C@H]3O,3.6916477,1.1162074,1.0382914,2.0366,74.82,-0.24509,0.06186,0.30695,1202.7198,0.156942,-422.506021,-422.497619,-422.496675,-422.539013,32.304
dsC7O2H10nsd/dsC7O2H10nsd_5208.xyz,CC12CC3(CO)OC1C23,C[C@]12C[C@]3(CO)O[C@H]1[C@H]23,4.085115,1.1737984,1.0937324,2.3791,75,-0.2298,0.06425,0.29405,1170.7552,0.155904,-422.497017,-422.48853,-422.487586,-422.529926,32.549
dsC7O2H10nsd/dsC7O2H10nsd_5209.xyz,CC12OC3(CO)CC1C23,C[C@]12O[C@]3(CO)C[C@H]1[C@H]23,3.4682017,1.295334,1.1385002,2.3953,75.11,-0.23071,0.06751,0.29822,1135.3649,0.155954,-422.501153,-422.4927,-422.491756,-422.534014,32.53
dsC7O2H10nsd/dsC7O2H10nsd_5210.xyz,CCC12CC3(O)C(O1)C23,CC[C@@]12C[C@@]3(O)[C@@H](O1)[C@@H]23,4.0157645,1.1784076,1.0944588,0.5329,74.6,-0.21659,0.07293,0.28952,1170.7881,0.155436,-422.496326,-422.487829,-422.486885,-422.529148,32.914
dsC7O2H10nsd/dsC7O2H10nsd_5211.xyz,COC12CC3C1C3(O)C2,CO[C@@]12C[C@H]3[C@@H]1[C@@]3(O)C2,3.8207612,1.2305877,1.1136897,2.1083,75.22,-0.23705,0.07931,0.31636,1142.5445,0.155804,-422.49418,-422.485749,-422.484805,-422.526855,32.669
dsC7O2H10nsd/dsC7O2H10nsd_5212.xyz,OCC12CC3C1C3(O)C2,OC[C@]12C[C@@H]3[C@H]1[C@]3(O)C2,3.7677996,1.1656767,1.0617719,2.0377,74.88,-0.24202,0.06296,0.30498,1169.8456,0.156445,-422.506227,-422.497781,-422.496836,-422.538976,32.874
dsC7O2H10nsd/dsC7O2H10nsd_5213.xyz,CC12CC3C1OC23CO,C[C@@]12C[C@H]3[C@@H]1O[C@@]23CO,2.4536019,1.592122,1.4054948,1.8782,75.21,-0.23662,0.0706,0.30722,1034.0773,0.155617,-422.477026,-422.468504,-422.46756,-422.509957,32.516
dsC7O2H10nsd/dsC7O2H10nsd_5214.xyz,CC12OC3C1CC23CO,C[C@@]12O[C@H]3[C@@H]1C[C@@]23CO,2.4118883,1.5530518,1.38629,2.5574,75.21,-0.22765,0.06151,0.28916,1046.2052,0.15523,-422.476386,-422.467665,-422.466721,-422.509683,32.812
dsC7O2H10nsd/dsC7O2H10nsd_5215.xyz,CCC12OC3C1CC23O,CC[C@@]12O[C@H]3[C@@H]1C[C@@]23O,2.4578223,1.579223,1.4020193,0.7027,74.85,-0.2323,0.06937,0.30167,1044.8228,0.155453,-422.481847,-422.473382,-422.472438,-422.514671,32.65
dsC7O2H10nsd/dsC7O2H10nsd_5216.xyz,CCC12OC3C1OC23C,CC[C@@]12O[C@H]3[C@@H]1O[C@@]23C,2.4743089,1.5462478,1.3613098,0.6966,75.04,-0.23765,0.0629,0.30055,1066.5539,0.154048,-422.463988,-422.455222,-422.454278,-422.497269,32.96
dsC7O2H10nsd/dsC7O2H10nsd_5217.xyz,COC12CC3C1CC23O,CO[C@]12C[C@@H]3[C@H]1C[C@]23O,2.4253102,1.6393515,1.4870341,1.518,75.75,-0.23946,0.07354,0.313,1013.1244,0.155912,-422.480573,-422.472104,-422.47116,-422.513379,32.373
dsC7O2H10nsd/dsC7O2H10nsd_5218.xyz,COC12CC3C1OC23C,CO[C@@]12C[C@H]3[C@@H]1O[C@@]23C,2.3529543,1.6918004,1.4902435,0.6907,75.27,-0.22777,0.08689,0.31466,1015.2372,0.154892,-422.465931,-422.457276,-422.456331,-422.498982,32.528
dsC7O2H10nsd/dsC7O2H10nsd_5219.xyz,OCC12CC3C1CC23O,OC[C@]12C[C@@H]3[C@H]1C[C@]23O,2.4377445,1.623529,1.4794171,2.0436,75.17,-0.25515,0.05471,0.30986,1003.9507,0.156844,-422.491517,-422.483307,-422.482362,-422.523938,32.172
dsC7O2H10nsd/dsC7O2H10nsd_5220.xyz,CCC12OC3C1COC23,CC[C@]12O[C@@H]3[C@H]1CO[C@H]23,2.9761055,1.4769946,1.3002857,1.3454,74.36,-0.23245,0.07685,0.3093,1061.4697,0.15706,-422.501612,-422.493774,-422.49283,-422.534052,30.277
dsC7O2H10nsd/dsC7O2H10nsd_5221.xyz,COC12CC3C1COC23,CO[C@]12C[C@@H]3[C@H]1CO[C@H]23,2.7931038,1.6389091,1.3706777,1.4965,74.92,-0.22516,0.09624,0.3214,1016.7828,0.15782,-422.507349,-422.499625,-422.498681,-422.539736,29.713
dsC7O2H10nsd/dsC7O2H10nsd_5222.xyz,OCC12CC3C1COC23,OC[C@]12C[C@@H]3[C@H]1CO[C@H]23,2.8204806,1.518692,1.2889688,2.6974,74.59,-0.23613,0.06849,0.30462,1044.9975,0.158276,-422.516694,-422.508965,-422.508021,-422.54903,29.997
dsC7O2H10nsd/dsC7O2H10nsd_5223.xyz,OCC12OC3C1CCC23,OC[C@]12O[C@@H]3[C@H]1CC[C@H]23,2.9685361,1.4586244,1.2978162,2.3016,74.16,-0.23385,0.06978,0.30363,1051.8435,0.158146,-422.510737,-422.503029,-422.502084,-422.542971,30.181
dsC7O2H10nsd/dsC7O2H10nsd_5224.xyz,COC12CC3OC(C1)C23,CO[C@@]12C[C@H]3O[C@@H](C1)[C@@H]23,3.738522,1.3928001,1.2525262,1.2823,74.51,-0.24188,0.07079,0.31267,1052.3423,0.157114,-422.497192,-422.489514,-422.48857,-422.529196,30.056
dsC7O2H10nsd/dsC7O2H10nsd_5225.xyz,OCC12CC3CC(O1)C23,OC[C@]12C[C@@H]3C[C@H](O1)[C@H]23,3.664213,1.3798038,1.2499511,2.4381,74.27,-0.23969,0.06265,0.30234,1054.703,0.15797,-422.511948,-422.504343,-422.503399,-422.544029,30.061
